item_id	variable_id
24046	24580
24047	24580
24048	24580
24049	24580
24050	24580
24051	24581
24052	24582
24053	24583
24054	24583
24055	24583
24056	24583
24057	24583
24058	24584
24059	24584
24060	24584
24061	24584
24062	24585
24063	24585
24064	24585
24065	24585
24066	24586
24067	24586
24068	24586
24069	24586
24070	24587
24071	24587
24072	24587
24073	24588
24074	24588
24075	24588
24076	24588
24077	24590
24078	24590
24079	24590
24080	24590
24081	24591
24082	24591
24083	24591
24084	24591
24085	24592
24086	24592
24087	24592
24088	24592
24089	24593
24090	24593
24091	24593
24092	24593
24093	24594
24094	24594
24095	24594
24096	24594
24097	24597
24098	24597
24099	24597
24100	24599
24101	24599
24102	24599
24103	24616
24104	24616
24105	24616
24106	24616
24107	24616
24108	24617
24109	24617
24110	24617
24111	24617
24112	24617
24113	24618
24114	24618
24115	24618
24116	24618
24117	24618
24118	24618
24119	24619
24120	24619
24121	24619
24122	24619
24123	24619
24124	24619
24125	24620
24126	24621
24127	24621
24128	24621
24129	24621
24130	24621
24131	24621
24132	24622
24133	24622
24134	24622
24135	24622
24136	24622
24137	24622
24138	24622
24139	24623
24140	24623
24141	24623
24142	24623
24143	24624
24144	24624
24145	24624
24146	24625
24147	24625
24148	24625
24149	24625
24150	24625
24151	24625
24152	24625
24153	24626
24154	24626
24155	24626
24156	24627
24157	24627
24158	24627
24159	24628
24160	24628
24161	24628
24162	24628
24163	24629
24164	24629
24165	24629
24166	24630
24167	24630
24168	24630
24169	24630
24170	24630
24171	24631
24172	24631
24173	24631
24174	24631
24175	24632
24176	24632
24177	24632
24178	24632
24179	24632
24180	24632
24181	24632
24182	24632
24183	24633
24184	24633
24185	24633
24186	24633
24187	24633
24188	24633
24189	24633
24190	24633
24191	24633
24192	24634
24193	24634
24194	24634
24195	24634
24196	24635
24197	24636
24198	24640
24199	24640
24200	24640
24201	24641
24202	24641
24203	24641
24204	24642
24205	24642
24206	24642
24207	24643
24208	24643
24209	24643
24210	24644
24211	24644
24212	24645
24213	24645
24214	24645
24215	24646
24216	24646
24217	24646
24218	24647
24219	24647
24220	24647
24221	24648
24222	24648
24223	24648
24224	24648
24225	24649
24226	24649
24227	24649
24228	24650
24229	24650
24230	24650
24231	24650
24232	24651
24233	24651
24234	24651
24235	24651
24236	24655
24237	24655
24238	24655
24239	24655
24240	24655
24241	24655
24242	24655
24243	24656
24244	24656
24245	24656
24246	24656
24247	24656
24248	24656
24249	24656
24250	24657
24251	24657
24252	24657
24253	24657
24254	24657
24255	24657
24256	24657
24257	24657
24258	24657
24259	24657
24260	24657
24270	24663
24271	24663
24272	24663
24273	24681
24274	24681
24275	24681
24276	24682
24277	24682
24278	24682
24279	24683
24280	24684
24281	24684
24282	24685
24283	24685
24284	24685
24285	24686
24286	24686
24287	24686
24288	24686
24289	24686
24290	24686
24291	24686
24292	24686
24293	24687
24294	24687
24295	24687
24296	24687
24297	24687
24298	24687
24299	24687
24300	24687
24301	24687
24302	24687
24303	24687
24304	24687
24305	24687
24306	24687
24307	24687
24308	24687
24309	24687
24310	24688
24311	24688
24312	24688
24313	24688
24314	24688
24315	24688
24316	24688
24317	24688
24318	24689
24319	24689
24320	24689
24321	24690
24322	24690
24323	24690
24324	24690
24325	24691
24326	24691
24327	24691
24328	24691
24329	24692
24330	24692
24331	24692
24332	24692
24333	24693
24334	24693
24335	24693
24336	24693
24337	24694
24338	24694
24339	24694
24340	24694
24341	24695
24342	24695
24343	24695
24344	24696
24345	24696
24346	24696
24347	24697
24348	24697
24349	24697
24350	24697
24351	24697
24352	24698
24353	24698
24354	24698
24355	24698
24356	24699
24357	24699
24358	24699
24359	24699
24360	24700
24361	24700
24362	24700
24363	24700
24364	24701
24365	24701
24366	24701
24367	24702
24368	24702
24369	24702
24370	24703
24371	24703
24372	24703
24373	24703
24374	24703
24375	24704
24376	24704
24377	24704
24378	24705
24379	24705
24380	24705
24381	24705
24382	24706
24383	24706
24384	24706
24385	24706
24386	24707
24387	24707
24388	24707
24389	24708
24390	24708
24391	24708
24392	24709
24393	24709
24394	24709
24395	24709
24396	24709
24397	24710
24398	24710
24399	24710
24400	24711
24401	24711
24402	24711
24403	24711
24404	24712
24405	24712
24406	24712
24407	24712
24408	24713
24409	24713
24410	24713
24411	24714
24412	24714
24413	24714
24414	24715
24415	24715
24416	24715
24417	24715
24418	24715
24419	24716
24420	24716
24421	24716
24422	24717
24423	24717
24424	24717
24425	24717
24426	24718
24427	24718
24428	24718
24429	24718
24430	24719
24431	24719
24432	24719
24433	24719
24434	24719
24435	24719
24436	24720
24437	24720
24438	24720
24439	24720
24441	24721
24442	24721
24443	24721
24444	24721
24445	24721
24446	24722
24447	24722
24448	24722
24449	24723
24450	24723
24451	24723
24452	24724
24453	24724
24454	24724
24455	24724
24456	24724
24461	24726
24462	24726
24463	24726
24464	24726
24465	24726
24466	24727
24467	24727
24468	24727
24469	24727
24470	24727
24471	24727
24472	24727
24473	24728
24474	24728
24475	24728
24476	24728
24477	24728
24478	24729
24479	24729
24480	24729
24481	24730
24482	24730
24483	24730
24484	24730
24485	24730
24491	24733
24492	24733
24493	24733
24494	24733
24495	24734
24496	24734
24497	24734
24498	24734
24499	24735
24500	24735
24501	24735
24502	24735
24503	24736
24504	24736
24505	24736
24506	24736
24507	24739
24508	24739
24509	24739
24510	24739
24511	24745
24512	24745
24513	24745
24514	24745
24515	24746
24516	24746
24517	24746
24518	24747
24519	24747
24520	24747
24521	24749
24522	24749
24523	24749
24524	24751
24525	24751
24526	24751
24527	24761
24528	24761
24529	24765
24530	24765
24531	24765
24532	24765
24533	24765
24534	24765
24535	24774
24536	24774
24537	24774
24538	24774
24539	24774
24540	24774
24541	24774
24542	24774
24543	24775
24544	24775
24545	24775
24546	24780
24547	24780
24548	24780
24549	24780
24550	24781
24551	24781
24552	24781
24553	24782
24554	24782
24555	24782
24556	24783
24558	24783
24559	24783
24560	24784
24561	24784
24562	24784
24563	24785
24564	24785
24565	24785
24566	24786
24567	24786
24568	24786
24569	24788
24570	24788
24571	24788
24572	24789
24573	24789
24574	24789
24575	24790
24576	24790
24577	24790
24578	24791
24579	24791
24580	24791
24581	24792
24582	24792
24583	24793
24584	24793
24585	24794
24586	24794
24587	24794
24588	24795
24589	24795
24590	24795
24591	24796
24592	24796
24593	24798
24594	24798
24595	24798
24596	24798
24597	24799
24598	24799
24599	24799
24600	24800
24601	24800
24602	24800
24603	24801
24604	24802
24605	24802
24606	24802
24607	24802
24608	24803
24609	24803
24610	24804
24611	24804
24612	24805
24613	24805
24614	24805
24615	24806
24616	24806
24617	24806
24618	24807
24619	24807
24620	24808
24621	24808
24622	24808
24623	24809
24624	24809
24625	24810
24626	24810
24627	24811
24628	24811
24629	24811
24630	24812
24631	24812
24632	24813
24633	24813
24634	24814
24635	24814
24636	24814
24637	24814
24638	24814
24640	24815
24641	24815
24642	24815
24643	24815
24645	24816
24646	24816
24647	24816
24648	24816
24650	24816
24652	24817
24653	24817
24654	24817
24655	24817
24656	24817
24658	24818
24659	24818
24660	24818
24661	24819
24662	24819
24663	24819
24664	24819
24666	24820
24667	24820
24668	24820
24669	24820
24670	24821
24671	24821
24672	24821
24673	24822
24674	24822
24675	24822
24676	24822
24677	24823
24678	24823
24679	24823
24680	24823
24681	24824
24682	24824
24683	24824
24684	24824
24685	24825
24686	24825
24687	24825
24688	24825
24689	24826
24690	24826
24691	24826
24692	24826
24693	24827
24694	24827
24695	24827
24696	24828
24697	24828
24698	24828
24699	24828
24700	24829
24701	24829
24702	24829
24703	24830
24704	24830
24705	24830
24706	24831
24707	24831
24708	24831
24709	24832
24710	24832
24711	24832
24712	24833
24713	24833
24714	24833
24715	24834
24716	24834
24717	24837
24718	24837
24719	24837
24720	24838
24721	24838
24722	24838
24723	24839
24724	24839
24725	24839
24726	24840
24727	24840
24728	24840
24729	24840
24730	24840
24731	24843
24732	24843
24733	24843
24734	24843
24735	24844
24736	24844
24737	24844
24738	24845
24739	24845
24740	24845
24743	24846
24744	24846
24745	24846
24746	24847
24747	24847
24748	24847
24749	24847
24751	24848
24752	24848
24754	24848
24755	24850
24756	24850
24757	24850
24758	24850
24759	24851
24760	24851
24761	24852
24762	24852
24763	24852
24765	24853
24766	24853
24769	24853
24770	24859
24771	24860
24772	24864
24773	24864
24774	24864
24775	24865
24776	24865
24777	24865
24778	24866
24779	24866
24780	24866
24781	24867
24782	24867
24783	24867
24784	24868
24785	24868
24786	24868
24787	24868
24788	24869
24789	24869
24790	24869
24791	24871
24792	24871
24793	24871
24794	24872
24795	24872
24796	24872
24797	24873
24798	24873
24799	24873
24800	24874
24801	24874
24802	24874
24803	24875
24804	24875
24805	24875
24806	24876
24807	24876
24808	24876
24812	24888
24813	24888
24814	24888
24815	24889
24816	24889
24817	24889
24818	24890
24819	24890
24820	24890
24821	24891
24822	24891
24823	24891
24824	24892
24825	24892
24826	24892
24827	24892
24828	24892
24829	24892
24830	24892
24831	24892
24832	24892
24833	24892
24834	24892
24835	24893
24836	24893
24837	24893
24838	24893
24839	24893
24840	24895
24841	24895
24842	24895
24843	24895
24844	24896
24845	24896
24846	24897
24847	24897
24848	24898
24849	24898
24850	24899
24851	24899
24852	24900
24853	24900
24854	24900
24855	24901
24856	24901
24857	24901
24858	24902
24859	24902
24860	24902
24861	24902
24862	24921
24863	24921
24864	24921
24865	24921
24866	24921
24867	24925
24868	24925
24869	24925
24870	24926
24871	24926
24872	24926
24873	24927
24874	24927
24875	24927
24876	24929
24877	24929
24878	24929
24879	24929
24880	24930
24881	24930
24882	24931
24883	24931
24884	24931
24885	24937
24886	24937
24887	24938
24888	24938
24889	24939
24890	24939
24891	24940
24892	24940
24893	24940
24894	24941
24895	24941
24896	24959
24897	24959
24898	24959
24899	24961
24900	24961
24901	24962
24902	24962
24903	24963
24904	24963
24905	24963
24906	24964
24907	24964
24908	24964
24909	24965
24910	24965
24911	24965
24912	24968
24913	24968
24914	24968
24915	24969
24916	24969
24917	24969
24918	24970
24919	24970
24920	24970
24921	24971
24922	24971
24923	24971
24927	24974
24928	24974
24929	24974
24930	24975
24931	24975
24932	24975
24933	24976
24934	24976
24935	24976
24936	24977
24937	24977
24938	24977
24939	24984
24940	24984
24941	24984
24942	24984
24943	24985
24944	24985
24953	25027
24954	25027
24955	25027
24956	25027
24957	25027
24958	25027
24959	25027
24960	25027
24961	25027
24962	25031
24963	25033
24964	25033
24965	25033
24966	25033
24967	25033
24968	25033
24969	25033
24970	25033
24971	25034
24972	25035
24973	25035
24974	25035
24975	25035
24976	25038
24977	25038
24978	25038
24979	25038
24980	25038
24985	25050
24986	25050
24987	25050
24988	25050
24990	25059
24991	25059
24992	25059
24993	25063
24994	25063
24995	25063
24996	25070
24997	25070
24998	25070
24999	25071
25000	25071
25001	25072
25002	25072
25003	25072
25004	25075
25005	25075
25006	25075
25007	25075
25008	25075
25009	25075
25010	25076
25011	25076
25012	25076
25049	25126
25050	25126
25051	25126
25052	25126
25053	25126
25054	25126
25060	25129
25061	25129
25062	25129
25063	25129
25064	25129
25065	25129
25073	25142
25074	25142
25075	25142
25076	25142
25077	25143
25078	25143
25079	25143
25080	25143
25081	25144
25082	25144
25083	25144
25084	25145
25085	25145
25086	25145
25087	25146
25088	25146
25089	25146
25090	25146
25113	25236
25114	25236
25115	25236
25116	25236
25117	25236
25118	25236
25119	25236
25120	25236
25121	25236
25122	25236
25123	25236
25124	25236
25125	25236
25126	25236
25127	25236
25128	25236
25129	25236
25130	25236
25131	25236
25132	25236
25133	25236
25134	25236
25135	25236
25136	25236
25137	25236
25138	25236
25139	25236
25140	25236
25141	25236
25142	25236
25143	25236
25144	25236
25145	25236
25146	25236
25147	25237
25148	25237
25149	25237
25150	25237
25151	25237
25152	25237
25153	25237
25154	25237
25155	25237
25156	25237
25157	25237
25158	25237
25159	25237
25160	25237
25161	25237
25162	25237
25163	25237
25199	25439
25200	25439
25201	25440
25202	25440
25203	25441
25204	25441
25205	25442
25206	25442
25207	25442
25208	25443
25209	25443
25210	25444
25211	25444
25212	25444
25213	25444
25214	25445
25215	25445
25216	25445
25217	25445
25218	25445
25219	25445
25220	25445
25221	25446
25222	25446
25223	25446
25224	25446
25225	25446
25226	25446
25227	25447
25228	25447
25229	25447
25230	25447
25231	25448
25232	25448
25233	25448
25234	25448
25235	25448
25236	25452
25237	25452
25238	25452
25239	25452
25240	25452
25241	25452
25242	25452
25243	25452
25244	25452
25245	25453
25246	25453
25247	25453
25248	25453
25249	25453
25250	25453
25251	25453
25252	25453
25253	25453
25254	25453
25255	25453
25256	25454
25257	25454
25258	25454
25259	25454
25260	25454
25261	25454
25262	25454
25263	25454
25264	25454
25265	25454
25266	25454
25267	25454
25268	25454
25269	25454
25270	25454
25271	25455
25272	25455
25273	25455
25274	25456
25275	25456
25276	25456
25277	25457
25278	25457
25279	25457
25280	25457
25281	25457
25282	25457
25283	25457
25284	25457
25285	25457
25286	25457
25287	25457
25288	25457
25289	25458
25290	25458
25291	25458
25292	25458
25293	25458
25294	25458
25295	25467
25296	25467
25297	25467
25298	25467
25299	25467
25300	25467
25301	25468
25302	25468
25303	25468
25304	25468
25309	25470
25310	25470
25311	25470
25312	25470
25313	25471
25314	25471
25315	25471
25316	25471
25317	25472
25318	25472
25319	25472
25320	25472
25321	25473
25322	25473
25323	25473
25324	25473
25325	25474
25326	25474
25327	25475
25328	25475
25329	25475
25330	25476
25331	25476
25332	25476
25333	25477
25334	25477
25335	25481
25336	25482
25337	25482
25338	25482
25339	25482
25340	25482
25341	25484
25342	25484
25343	25484
25344	25484
25345	25487
25346	25487
25347	25487
25348	25488
25349	25488
25350	25488
25351	25488
25352	25492
25353	25492
25354	25492
25355	25493
25356	25493
25357	25493
25358	25493
25359	25494
25360	25494
25361	25494
25362	25494
25363	25494
25364	25495
25365	25495
25366	25495
25367	25496
25368	25496
25369	25496
25370	25497
25371	25497
25372	25497
25373	25498
25374	25498
25375	25498
25376	25499
25377	25499
25378	25499
25379	25499
25380	25499
25381	25499
25382	25516
25383	25516
25384	25516
25385	25516
25386	25517
25387	25520
25388	25523
25389	25523
25390	25526
25391	25527
25392	25527
25393	25527
25394	25527
25395	25527
25396	25527
25397	25528
25407	25550
25408	25550
25409	25550
25410	25551
25411	25551
25412	25551
25413	25552
25414	25552
25415	25552
25416	25553
25417	25553
25418	25553
25419	25554
25420	25554
25421	25554
25422	25554
25423	25555
25424	25555
25425	25555
25426	25556
25427	25556
25428	25557
25429	25557
25430	25557
25431	25558
25432	25558
25433	25559
25434	25559
25435	25559
25436	25560
25437	25560
25438	25560
25439	25560
25440	25560
25441	25560
25442	25561
25443	25561
25444	25562
25445	25562
25446	25563
25447	25563
25448	25563
25449	25564
25450	25564
25451	25564
25452	25565
25453	25565
25454	25565
25455	25566
25456	25566
25457	25566
25458	25566
25459	25567
25460	25568
25461	25569
25462	25569
25463	25570
25464	25571
25465	25571
25466	25571
25467	25571
25482	25603
25483	25603
25484	25603
25486	25604
25491	25604
25492	25604
25493	25605
25494	25605
25495	25605
25496	25606
25497	25606
25498	25606
25499	25607
25500	25607
25501	25607
25502	25607
25504	25607
25505	25607
25506	25607
25507	25607
25508	25607
25509	25607
25511	25607
25512	25607
25513	25607
25514	25607
25515	25607
25516	25607
25517	25608
25518	25608
25519	25608
25520	25608
25521	25608
25522	25608
25559	25670
25560	25670
25561	25670
25562	25670
25563	25670
25564	25670
25565	25670
25566	25670
25567	25670
25568	25670
25569	25670
25570	25671
25571	25671
25572	25671
25573	25671
25574	25671
25575	25671
25576	25671
25577	25671
25578	25671
25579	25671
25580	25671
25581	25672
25582	25672
25583	25672
25584	25672
25585	25672
25586	25672
25587	25672
25588	25672
25589	25672
25590	25672
25591	25672
25592	25673
25593	25673
25594	25673
25595	25673
25596	25673
25597	25673
25598	25673
25599	25673
25600	25673
25601	25673
25602	25673
25603	25674
25604	25674
25605	25674
25606	25674
25607	25674
25608	25674
25609	25688
25610	25688
25611	25688
25612	25689
25613	25689
25614	25689
25615	25690
25616	25690
25617	25691
25618	25691
25619	25691
25620	25692
25621	25692
25622	25692
25623	25692
25624	25693
25625	25693
25626	25693
25627	25694
25628	25694
25629	25694
25630	25695
25631	25695
25632	25695
25633	25695
25634	25695
25635	25695
25642	25697
25643	25697
25644	25697
25645	25697
25646	25698
25647	25698
25648	25698
25649	25698
25650	25698
25651	25698
25652	25699
25653	25699
25654	25699
25655	25699
25656	25700
25657	25700
25658	25700
25659	25700
25660	25700
25661	25701
25662	25701
25663	25701
25664	25701
25665	25701
25666	25702
25667	25702
25668	25702
25669	25702
25670	25702
25671	25703
25672	25703
25673	25703
25674	25703
25675	25704
25676	25704
25677	25704
25678	25704
25679	25704
25680	25704
25681	25705
25682	25705
25683	25705
25684	25705
25685	25705
25686	25706
25687	25706
25688	25706
25689	25706
25690	25706
25691	25706
25692	25707
25693	25707
25694	25707
25695	25707
25696	25708
25697	25708
25698	25708
25699	25708
25700	25708
25701	25709
25702	25709
25703	25709
25704	25709
25705	25709
25706	25709
25707	25709
25724	25727
25725	25727
25726	25727
25727	25727
25728	25732
25729	25732
25730	25732
25731	25732
25732	25737
25733	25737
25734	25737
25735	25737
25736	25737
25737	25737
25738	25737
25739	25737
25740	25737
25741	25737
25742	25738
25743	25738
25744	25738
25745	25738
25746	25738
25747	25738
25748	25738
25749	25738
25750	25738
25751	25738
25752	25746
25753	25746
25754	25746
25755	25746
25756	25747
25757	25747
25758	25747
25759	25748
25760	25748
25761	25748
25762	25748
25763	25748
25764	25749
25765	25749
25766	25749
25767	25749
25768	25750
25769	25750
25770	25750
25771	25750
25772	25751
25773	25751
25774	25751
25775	25751
25776	25752
25777	25752
25778	25752
25779	25753
25780	25753
25781	25753
25782	25754
25783	25754
25784	25754
25785	25755
25786	25755
25787	25755
25788	25755
25789	25756
25790	25756
25791	25756
25792	25756
25793	25767
25794	25767
25795	25767
25796	25767
25797	25768
25798	25768
25799	25768
25800	25769
25801	25769
25802	25769
25803	25770
25804	25770
25805	25770
25806	25770
25807	25771
25808	25771
25809	25771
25815	25775
25816	25775
25817	25775
25818	25775
25819	25775
25820	25776
25821	25776
25822	25776
25823	25776
25824	25776
25825	25776
25826	25776
25827	25777
25828	25777
25829	25777
25830	25777
25831	25777
25832	25778
25834	25778
25835	25779
25836	25779
25837	25779
25839	25818
25840	25818
25841	25818
25842	25819
25843	25819
25844	25819
25845	25819
25846	25819
25847	25820
25848	25820
25849	25820
25850	25820
25851	25821
25852	25821
25853	25821
25871	25872
25872	25872
25873	25872
25874	25874
25875	25874
25876	25874
25877	25874
25878	25876
25879	25876
25880	25876
25881	25877
25882	25877
25883	25879
25891	25930
25892	25930
25893	25930
25894	25931
25895	25931
25896	25931
25897	25932
25898	25932
25899	25933
25900	25933
25901	25933
25902	25933
25903	25933
25904	25933
25905	25934
25906	25934
25907	25934
25908	25934
25909	25934
25910	25934
25911	25935
25912	25935
25913	25935
25914	25935
25915	25935
25916	25935
25917	25935
25918	25935
25919	25937
25920	25937
25921	25937
25922	25937
25923	25937
25924	25937
25925	25937
25926	25937
25927	25937
25928	25939
25929	25939
25930	25939
25931	25939
25932	25939
25933	25939
25934	25939
25935	25939
25936	25939
25937	25939
25938	25939
25939	25953
25940	25953
25941	25953
25942	25953
25943	25953
25944	25953
25945	25953
25946	25953
25947	25954
25948	25954
25949	25954
25950	25954
25951	25955
25952	25955
25953	25955
25954	25957
25955	25957
25956	25957
25957	25957
25958	25958
25959	25958
25960	25958
25961	25958
25962	25959
25963	25959
25964	25960
25965	25960
25966	25960
25967	25960
25968	25960
25969	25960
25970	25961
25971	25961
25972	25961
25973	25961
25974	25961
25975	25961
25976	25962
25977	25962
25978	25962
25979	25962
25980	25962
25981	25962
25982	25963
25983	25963
25984	25963
25985	25963
25986	25963
25987	25963
25988	25964
25989	25964
25990	25964
25991	25964
25992	25964
25993	25964
25994	25965
25995	25965
25996	25965
25997	25976
25998	25976
25999	25976
26000	25977
26001	25977
26002	25977
26003	25977
26004	25978
26005	25978
26006	25978
26007	25978
26008	25978
26009	25978
26010	25979
26011	25979
26012	25979
26013	25979
26014	25980
26015	25980
26016	25980
26017	25980
26018	25982
26019	25982
26020	25982
26021	25983
26022	25983
26023	25983
26069	26005
26070	26005
26071	26005
26085	26009
26086	26009
26087	26009
26088	26009
26096	26011
26097	26011
26098	26011
26103	26015
26104	26015
26105	26015
26107	26016
26108	26016
26109	26016
26110	26016
26111	26016
26112	26016
26113	26016
26114	26016
26115	26017
26116	26017
26117	26017
26118	26018
26119	26018
26120	26019
26121	26019
26122	26019
26125	26020
26126	26020
26127	26020
26128	26021
26129	26021
26130	26021
26131	26021
26132	26021
26133	26022
26134	26022
26135	26022
26136	26022
26137	26023
26138	26023
26139	26023
26140	26023
26142	26024
26143	26024
26144	26024
26145	26024
26146	26025
26147	26025
26148	26025
26149	26025
26150	26026
26151	26026
26152	26026
26153	26026
26154	26027
26158	26029
26159	26029
26160	26029
26161	26029
26162	26029
26163	26032
26164	26032
26165	26032
26166	26033
26167	26033
26168	26033
26169	26036
26170	26036
26171	26036
26172	26037
26173	26037
26174	26037
26175	26037
26176	26038
26177	26038
26178	26038
26179	26038
26180	26038
26181	26039
26182	26039
26183	26039
26184	26040
26185	26040
26186	26040
26187	26041
26188	26041
26189	26041
26190	26042
26191	26042
26192	26042
26193	26042
26194	26042
26195	26043
26196	26043
26197	26043
26198	26043
26199	26044
26200	26044
26201	26044
26208	26048
26209	26048
26210	26048
26211	26049
26212	26049
26213	26049
26214	26050
26215	26050
26216	26050
26217	26050
26218	26051
26219	26051
26220	26051
26221	26052
26222	26052
26223	26052
26224	26053
26225	26053
26226	26053
26227	26053
26228	26054
26229	26054
26230	26054
26231	26055
26232	26055
26233	26055
26234	26055
26235	26056
26236	26056
26237	26056
26238	26056
26239	26057
26240	26057
26241	26057
26242	26057
26243	26058
26244	26058
26245	26058
26246	26059
26247	26059
26248	26059
26249	26060
26250	26060
26251	26060
26252	26061
26253	26061
26254	26061
26255	26064
26256	26064
26257	26064
26258	26065
26259	26065
26260	26065
26261	26065
26262	26066
26263	26066
26264	26066
26265	26066
26266	26067
26267	26067
26268	26067
26269	26067
26270	26068
26271	26068
26272	26068
26273	26069
26274	26069
26275	26069
26281	26102
26282	26102
26283	26102
26284	26102
26285	26103
26286	26103
26287	26103
26288	26103
26289	26104
26290	26104
26291	26104
26292	26105
26293	26105
26294	26106
26295	26106
26296	26107
26297	26107
26298	26108
26299	26108
26300	26109
26301	26109
26302	26109
26303	26109
26304	26109
26314	26211
26315	26211
26316	26211
26317	26217
26318	26217
26319	26217
26320	26217
26321	26218
26322	26218
26323	26218
26324	26218
26325	26218
26326	26218
26327	26221
26328	26221
26329	26221
26330	26221
26331	26223
26332	26223
26333	26226
26334	26226
26335	26226
26336	26226
26337	26226
26338	26226
26339	26227
26340	26227
26341	26227
26342	26227
26343	26227
26344	26228
26345	26228
26346	26228
26347	26228
26348	26228
26349	26228
26350	26228
26354	26231
26355	26231
26356	26231
26359	26234
26360	26234
26361	26234
26362	26235
26363	26235
26364	26235
26365	26235
26366	26235
26367	26235
26368	26235
26369	26235
26370	26235
26371	26235
26372	26237
26373	26237
26374	26237
26375	26237
26376	26237
26377	26237
26378	26238
26379	26238
26380	26238
26381	26238
26382	26238
26389	26241
26390	26242
26391	26245
26392	26245
26393	26245
26394	26245
26395	26246
26396	26246
26397	26246
26398	26247
26399	26247
26400	26247
26401	26247
26402	26248
26403	26248
26404	26248
26405	26248
26406	26249
26407	26249
26408	26249
26409	26249
26410	26249
26411	26249
26412	26249
26413	26249
26414	26250
26415	26250
26416	26250
26417	26251
26418	26251
26419	26251
26420	26251
26421	26252
26422	26252
26423	26252
26424	26252
26425	26252
26426	26253
26427	26253
26428	26253
26429	26253
26430	26254
26431	26254
26432	26254
26433	26254
26434	26255
26435	26255
26436	26255
26437	26255
26438	26256
26439	26256
26440	26256
26441	26256
26442	26257
26443	26257
26444	26257
26445	26257
26446	26258
26447	26258
26448	26258
26449	26258
26450	26262
26451	26262
26452	26262
26453	26262
26454	26262
26455	26262
26456	26263
26457	26263
26458	26263
26459	26263
26460	26263
26461	26264
26462	26264
26463	26264
26464	26264
26465	26264
26466	26264
26467	26264
26468	26264
26469	26264
26470	26265
26471	26265
26472	26265
26473	26265
26474	26265
26475	26265
26476	26265
26477	26265
26483	26295
26484	26295
26485	26295
26486	26295
26487	26295
26488	26296
26489	26296
26490	26296
26491	26296
26492	26297
26493	26297
26494	26297
26495	26297
26496	26297
26497	26297
26638	26416
26639	26416
26640	26416
26641	26416
26642	26417
26643	26417
26644	26417
26645	26417
26646	26426
26647	26426
26648	26426
26649	26427
26650	26427
26651	26427
26652	26427
26653	26428
26654	26428
26655	26428
26656	26433
26657	26433
26658	26433
26659	26433
26660	26433
26661	26433
26662	26433
26663	26433
26664	26433
26665	26433
26666	26433
26667	26433
26707	26605
26708	26605
26709	26605
26710	26605
26711	26605
26712	26605
26713	26605
26714	26605
26715	26605
26716	26605
26717	26605
26718	26605
26719	26605
26720	26605
26721	26606
26722	26606
26723	26606
26724	26606
26725	26606
26726	26609
26727	26609
26728	26609
26729	26610
26730	26610
26731	26610
26732	26610
26733	26611
26734	26612
26735	26612
26736	26612
26737	26612
26738	26613
26739	26613
26740	26613
26741	26614
26742	26614
26743	26614
26744	26614
26745	26614
26746	26614
26747	26614
26748	26615
26749	26615
26750	26615
26751	26615
26752	26615
26753	26615
26754	26615
26755	26616
26756	26616
26757	26616
26758	26616
26759	26616
26760	26616
26761	26616
26762	26616
26763	26616
26764	26616
26765	26616
26766	26616
26767	26616
26768	26616
26794	26683
26795	26683
26796	26683
26797	26684
26798	26684
26799	26684
26800	26684
26801	26685
26802	26685
26803	26685
26804	26686
26805	26686
26806	26686
26807	26686
26808	26686
26809	26688
26810	26688
26811	26691
26812	26691
26813	26691
26814	26693
26815	26693
26816	26693
26817	26694
26818	26694
26819	26694
26820	26695
26821	26695
26822	26695
26823	26701
26824	26703
26825	26703
26826	26703
26827	26704
26828	26705
26829	26706
26830	26707
26831	26712
26832	26712
26833	26712
26834	26712
26835	26712
26836	26712
26837	26715
26838	26715
26839	26715
26840	26715
26841	26715
26842	26715
26843	26715
26844	26715
26845	26716
26846	26716
26847	26716
26848	26717
26849	26717
26850	26717
26851	26717
26852	26717
26855	26760
26856	26760
26857	26760
26858	26760
26859	26760
26860	26760
26861	26760
26862	26763
26863	26763
26864	26763
26865	26763
26866	26763
26867	26763
26868	26763
26869	26763
26870	26763
26871	26763
26872	26763
26873	26763
26874	26763
26875	26763
26876	26763
26877	26763
26878	26763
26879	26763
26880	26763
26881	26763
26882	26771
26883	26771
26884	26771
26885	26771
26886	26771
26887	26774
26888	26774
26889	26774
26890	26774
26891	26774
26892	26774
26893	26774
26894	26777
26895	26777
26896	26777
26897	26777
26898	26777
26916	26847
26917	26847
26918	26847
26919	26847
26920	26850
26921	26850
26922	26850
26923	26850
26956	26898
26957	26898
26958	26898
26959	26902
26960	26902
26961	26902
26962	26902
26968	26908
26969	26908
26970	26908
26971	26918
26972	26918
26973	26918
26974	26918
26975	26926
26976	26926
26977	26926
26978	26927
26979	26927
26980	26927
26981	26927
26982	26927
26983	26930
26984	26930
26985	26934
26986	26934
26987	26934
26988	26935
26989	26935
26990	26935
26991	26936
26992	26936
26993	26936
26994	26936
26995	26937
26996	26937
26997	26940
26998	26943
26999	26945
27000	26952
27001	26953
27002	26954
27003	26956
27004	26956
27005	26956
27006	26957
27007	26957
27008	26957
27009	26957
27010	26957
27011	26958
27012	26958
27013	26958
27014	26959
27015	26960
27016	26963
27017	26965
27018	26974
27019	26974
27020	26974
27021	26974
27025	26975
27027	26975
27029	26975
27030	26975
27031	26975
27033	26976
27034	26976
